age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,label
27,State_gov,Some_college,10,Never_married,Protective_serv,Not_in_family,White,Male,40,United_States,0
27,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,0
46,Private,Some_college,10,Divorced,Sales,Unmarried,White,Female,40,Cuba,0
19,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,10,Thailand,0
20,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,35,United_States,0
34,Federal_gov,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,60,United_States,0
49,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,45,United_States,1
27,Private,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,Other,Male,50,United_States,0
59,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,14,Cuba,1
45,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,60,United_States,1
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,15,United_States,0
51,State_gov,Assoc_voc,11,Divorced,Prof_specialty,Unmarried,White,Female,40,United_States,0
41,State_gov,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
49,Private,Masters,14,Married_spouse_absent,Prof_specialty,Not_in_family,White,Male,40,United_States,0
51,Private,HS_grad,9,Divorced,Machine_op_inspct,Own_child,Black,Male,40,United_States,0
20,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Female,20,United_States,0
69,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,48,United_States,0
43,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,50,United_States,0
50,Private,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,Black,Female,44,United_States,0
32,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,0
27,Local_gov,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,40,United_States,0
38,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,40,United_States,0
62,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,1
46,Private,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,44,United_States,0
21,Private,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,White,Female,40,United_States,0
36,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,50,United_States,0
36,Private,12th,8,Divorced,Handlers_cleaners,Not_in_family,White,Male,40,United_States,0
23,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,Asian_Pac_Islander,Male,40,Philippines,0
58,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
40,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45,United_States,0
64,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,White,Female,35,United_States,0
66,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,20,United_States,0
42,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,0
55,Private,Some_college,10,Widowed,Adm_clerical,Unmarried,White,Female,40,United_States,0
53,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
25,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40,United_States,0
39,Private,Some_college,10,Never_married,Tech_support,Unmarried,Black,Female,40,United_States,0
20,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Male,40,United_States,0
32,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,54,United_States,0
28,Private,Bachelors,13,Never_married,Sales,Unmarried,White,Male,65,United_States,0
23,Federal_gov,Assoc_acdm,12,Never_married,Exec_managerial,Own_child,White,Female,40,Poland,0
18,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Male,25,United_States,0
43,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,35,United_States,1
29,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
32,Private,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,46,Dominican_Republic,0
31,Local_gov,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,40,United_States,0
60,Private,5th_6th,3,Married_civ_spouse,Craft_repair,Husband,White,Male,40,Mexico,0
42,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,50,United_States,0
46,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,1
38,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,1
18,Private,11th,7,Never_married,Other_service,Own_child,White,Female,19,United_States,0
31,Private,HS_grad,9,Never_married,Sales,Own_child,White,Female,40,United_States,0
54,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,55,United_States,0
46,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,50,United_States,0
27,Self_emp_not_inc,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,80,United_States,0
50,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45,United_States,1
38,Self_emp_not_inc,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,56,United_States,0
36,State_gov,Masters,14,Never_married,Prof_specialty,Own_child,White,Female,40,United_States,0
25,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Male,40,Mexico,0
19,Private,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,25,United_States,0
60,Local_gov,Some_college,10,Married_civ_spouse,Other_service,Husband,Asian_Pac_Islander,Male,60,Philippines,0
45,Local_gov,9th,5,Never_married,Other_service,Own_child,White,Male,40,United_States,0
21,Private,Some_college,10,Never_married,Tech_support,Own_child,White,Male,16,United_States,0
42,Private,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,46,United_States,0
38,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
19,Private,HS_grad,9,Never_married,Exec_managerial,Not_in_family,Black,Male,32,United_States,0
23,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,40,United_States,0
24,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Female,30,United_States,0
30,Private,Assoc_acdm,12,Divorced,Sales,Not_in_family,White,Male,52,United_States,0
62,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,0
26,Self_emp_not_inc,Prof_school,15,Never_married,Prof_specialty,Own_child,White,Male,20,United_States,0
42,Federal_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,52,United_States,1
33,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
35,Private,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,32,United_States,0
33,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,40,United_States,0
45,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,55,United_States,0
62,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,White,Female,30,United_States,1
24,Private,HS_grad,9,Never_married,Exec_managerial,Own_child,White,Male,40,United_States,0
50,Local_gov,Some_college,10,Divorced,Adm_clerical,Not_in_family,Black,Female,40,United_States,0
54,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
58,Private,7th_8th,4,Divorced,Machine_op_inspct,Own_child,White,Male,40,United_States,0
39,Self_emp_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
32,Private,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,40,United_States,0
27,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,0
27,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,35,United_States,0
20,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,60,United_States,0
64,Private,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
55,Self_emp_inc,Masters,14,Widowed,Sales,Not_in_family,White,Female,40,United_States,0
46,Private,HS_grad,9,Divorced,Tech_support,Not_in_family,White,Female,43,United_States,0
45,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,55,United_States,0
26,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,40,United_States,0
36,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
25,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,40,United_States,0
58,Private,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,1
39,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,45,United_States,0
47,Private,HS_grad,9,Widowed,Priv_house_serv,Not_in_family,Asian_Pac_Islander,Female,45,Thailand,0
35,Private,Masters,14,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,48,United_States,0
38,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,0
50,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
36,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,38,United_States,0
28,Private,5th_6th,3,Never_married,Craft_repair,Other_relative,White,Male,40,Mexico,0
44,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,45,United_States,0
40,Private,HS_grad,9,Divorced,Protective_serv,Unmarried,White,Female,40,United_States,0
55,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,1
29,Self_emp_not_inc,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,45,United_States,0
33,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,45,United_States,0
32,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
45,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Black,Male,10,United_States,1
23,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,25,United_States,0
31,Private,Assoc_voc,11,Never_married,Protective_serv,Own_child,Black,Male,40,United_States,0
22,Private,Some_college,10,Never_married,Other_service,Not_in_family,Asian_Pac_Islander,Female,40,Philippines,0
59,Private,HS_grad,9,Divorced,Handlers_cleaners,Not_in_family,Black,Male,40,United_States,0
32,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,38,United_States,0
49,State_gov,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,40,United_States,0
22,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,30,United_States,0
26,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,30,United_States,0
23,State_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,40,Vietnam,0
55,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Wife,White,Female,50,United_States,0
47,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,49,United_States,1
44,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,0
27,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,24,United_States,0
40,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,37,United_States,1
32,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,8,United_States,1
20,Private,Some_college,10,Never_married,Machine_op_inspct,Other_relative,Asian_Pac_Islander,Male,40,Vietnam,0
84,Local_gov,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Female,33,United_States,0
40,Private,Some_college,10,Divorced,Craft_repair,Other_relative,White,Male,50,United_States,0
37,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,40,United_States,0
44,Private,Some_college,10,Divorced,Transport_moving,Own_child,White,Male,40,United_States,0
47,Private,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,40,Germany,0
62,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,25,United_States,0
47,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,45,United_States,0
44,Local_gov,HS_grad,9,Divorced,Craft_repair,Unmarried,Black,Male,40,United_States,0
26,Local_gov,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,41,United_States,0
36,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
52,Private,11th,7,Married_civ_spouse,Other_service,Husband,White,Male,40,United_States,0
33,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,40,United_States,0
33,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,40,United_States,0
25,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,20,United_States,0
62,Private,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,0
38,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
46,Private,HS_grad,9,Married_spouse_absent,Farming_fishing,Not_in_family,White,Male,65,United_States,0
46,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,44,United_States,1
38,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,70,United_States,0
52,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,40,United_States,1
63,Self_emp_not_inc,7th_8th,4,Married_civ_spouse,Exec_managerial,Husband,White,Male,15,United_States,0
49,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,43,United_States,0
17,Local_gov,11th,7,Never_married,Adm_clerical,Own_child,White,Female,12,United_States,0
33,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,35,United_States,0
70,Self_emp_not_inc,HS_grad,9,Widowed,Other_service,Other_relative,White,Female,20,United_States,0
19,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,15,United_States,0
61,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,0
33,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,25,United_States,1
29,Private,10th,6,Separated,Farming_fishing,Unmarried,White,Female,40,Guatemala,0
40,Local_gov,Some_college,10,Divorced,Transport_moving,Unmarried,White,Male,40,United_States,0
43,State_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,38,United_States,1
24,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Male,40,United_States,0
29,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,60,United_States,0
61,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Other_service,Wife,Black,Female,17,United_States,0
48,Private,11th,7,Divorced,Other_service,Not_in_family,White,Female,34,United_States,0
19,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,20,United_States,0
30,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Female,40,United_States,0
24,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,30,United_States,0
39,Local_gov,Masters,14,Never_married,Prof_specialty,Unmarried,White,Female,43,United_States,0
46,Self_emp_inc,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,60,United_States,0
40,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,72,United_States,1
27,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,40,United_States,0
25,Private,Masters,14,Never_married,Prof_specialty,Own_child,White,Female,40,United_States,0
31,Private,11th,7,Never_married,Craft_repair,Not_in_family,White,Male,40,United_States,0
58,Private,Bachelors,13,Divorced,Transport_moving,Not_in_family,White,Male,45,United_States,0
33,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,42,Canada,1
40,Private,HS_grad,9,Widowed,Other_service,Unmarried,White,Female,25,United_States,0
40,Self_emp_inc,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,70,United_States,1
31,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
33,Private,HS_grad,9,Separated,Other_service,Unmarried,Asian_Pac_Islander,Female,48,China,0
49,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,45,United_States,0
24,Private,Assoc_voc,11,Never_married,Tech_support,Own_child,White,Male,40,United_States,0
